Invoice_ID,Client_Name,Industry,Region,City,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Total_Amount,Invoice_Date,Payment_Method,Sales_Rep,Status
INV102499,Metro Trade Co,Finance,East,Delhi,Licenses,Perpetual License,16,37759.99,0.0,604159.84,2024-05-12,Credit,Priya Sharma,Paid
INV102500,TechNova Pvt Ltd,Retail,South,Bengaluru,Consultancy,Business Consulting,32,45464.08,0.0,1454850.56,2021-06-14,Credit,Karan Mehra,Paid
INV102501,Horizon Logistics,Retail,West,Hyderabad,Software,Billing Software,3,23673.03,0.0,71019.09,2021-11-01,Cheque,Anita Rao,Paid
INV102502,Quantum Retailers,Logistics,West,Ahmedabad,Licenses,Perpetual License,20,18311.33,0.0,366226.6,2025-03-01,Cheque,Aman Verma,Paid
INV102503,Metro Trade Co,Telecom,East,Mumbai,Consultancy,Process Optimization,16,20975.41,31520.82,304085.74,2025-07-14,Cheque,Karan Mehra,Paid
INV102504,Dynatek Ltd,Logistics,East,Mumbai,Licenses,User License Pack,43,25692.62,0.0,1104782.66,2025-04-29,UPI,Neha Singh,Overdue
INV102505,GreenGrid Inc,Telecom,West,Delhi,Hardware,Workstation,33,140526.75,0.0,4637382.75,2021-06-05,UPI,Vikram Das,Paid
INV102506,FusionWorks,Finance,East,Pune,Consultancy,IT Strategy,18,15258.44,0.0,274651.92,2024-10-22,Bank Transfer,Karan Mehra,Paid
INV102507,Horizon Logistics,Manufacturing,South,Pune,Software,ERP Suite,23,42206.45,0.0,970748.35,2025-10-09,Credit,Vikram Das,Paid
INV102508,Innova Services,Manufacturing,North,Delhi,Licenses,License Renewal,33,42596.26,0.0,1405676.58,2022-09-12,UPI,Neha Singh,Paid
INV102509,Nexus Partners,Telecom,West,Mumbai,Cloud Services,IaaS Package,15,42811.52,90066.66,552106.14,2024-06-28,UPI,Syed Ahmed,Paid
INV102510,Vanguard Imports,Energy,South,Mumbai,Consultancy,Business Consulting,38,32310.08,0.0,1227783.04,2023-08-15,UPI,Priya Sharma,Overdue
INV102511,GreenGrid Inc,Manufacturing,West,Jaipur,Cloud Services,SaaS Subscription,44,57927.38,0.0,2548804.72,2021-11-30,Bank Transfer,Syed Ahmed,Paid
INV102512,Pillar Manufacturing,Finance,West,Mumbai,Software,Billing Software,25,18001.97,0.0,450049.25,2025-07-24,UPI,Anita Rao,Paid
INV102513,Innova Services,Energy,North,Kolkata,Licenses,User License Pack,24,2421.24,0.0,58109.76,2023-08-27,Bank Transfer,Aman Verma,Pending
INV102514,Quantum Retailers,Manufacturing,South,Mumbai,Consultancy,IT Strategy,2,25680.25,0.0,51360.5,2022-05-26,Cheque,Syed Ahmed,Paid
INV102515,Orion Systems,Retail,South,Hyderabad,Hardware,Storage Array,33,128741.55,0.0,4248471.15,2024-08-09,UPI,Syed Ahmed,Paid
INV102516,Crestline Corp,Retail,East,Mumbai,Software,Analytics Tool,34,23892.5,0.0,812345.0,2023-11-10,Bank Transfer,Anita Rao,Paid
INV102517,Orion Systems,Finance,East,Mumbai,Consultancy,IT Strategy,5,21757.67,0.0,108788.35,2021-10-09,Cheque,Syed Ahmed,Paid
INV102518,Krypton Labs,Telecom,South,Bengaluru,Licenses,User License Pack,25,40339.22,0.0,1008480.5,2023-03-08,Cheque,Aman Verma,Paid
INV102519,Orion Systems,Logistics,South,Ahmedabad,Hardware,Workstation,48,115711.27,0.0,5554140.96,2023-10-22,Bank Transfer,Karan Mehra,Paid
INV102520,Summit Analytics,IT,North,Ahmedabad,Software,ERP Suite,1,12377.47,0.0,12377.47,2021-04-29,Cheque,Neha Singh,Paid
INV102521,Evergreen Enterprises,Manufacturing,North,Bengaluru,Hardware,Workstation,38,23898.32,0.0,908136.16,2023-11-25,Credit,Priya Sharma,Paid
INV102522,Dynatek Ltd,Manufacturing,East,Pune,Maintenance,Remote Support,47,33518.32,0.0,1575361.04,2021-07-17,Cheque,Rohit Gupta,Paid
INV102523,Optima Financials,Telecom,East,Chennai,Cloud Services,SaaS Subscription,3,96782.4,0.0,290347.2,2022-04-30,Bank Transfer,Aman Verma,Paid
INV102524,Optima Financials,Telecom,West,Bengaluru,Consultancy,Business Consulting,1,2420.57,0.0,2420.57,2025-11-16,UPI,Rohit Gupta,Paid
INV102525,Metro Trade Co,Energy,South,Chennai,Licenses,User License Pack,27,19903.9,0.0,537405.3,2023-12-19,UPI,Aman Verma,Paid
INV102526,FusionWorks,Logistics,West,Mumbai,Consultancy,Process Optimization,5,38455.03,0.0,192275.15,2023-04-17,Credit,Anita Rao,Paid
INV102527,Innova Services,Finance,East,Jaipur,Maintenance,Annual Maintenance Contract,29,17632.37,0.0,511338.73,2024-03-30,Cheque,Syed Ahmed,Paid
INV102528,Lumina Consulting,Telecom,East,Mumbai,Consultancy,IT Strategy,47,511.93,0.0,24060.71,2023-10-06,UPI,Rohit Gupta,Paid
INV102529,Quantum Retailers,Logistics,South,Chennai,Maintenance,Onsite Support,12,33956.68,0.0,407480.16,2022-11-22,Credit,Anita Rao,Paid
INV102530,TruTech Solutions,Manufacturing,East,Bengaluru,Cloud Services,Managed Cloud,37,34941.33,0.0,1292829.21,2024-05-14,Credit,Aman Verma,Paid
INV102531,WestBridge Group,Logistics,South,Delhi,Consultancy,Business Consulting,39,30529.75,0.0,1190660.25,2023-11-02,Credit,Vikram Das,Overdue
INV102532,Crestline Corp,Healthcare,North,Pune,Maintenance,Annual Maintenance Contract,23,25461.04,0.0,585603.92,2022-05-05,Credit,Anita Rao,Overdue
INV102533,Vanguard Imports,Manufacturing,East,Chennai,Hardware,Networking Switch,21,6572.5,0.0,138022.5,2021-10-03,UPI,Anita Rao,Paid
INV102534,Quantum Retailers,IT,West,Mumbai,Maintenance,Remote Support,27,18142.03,0.0,489834.81,2022-11-24,UPI,Vikram Das,Paid
INV102535,FusionWorks,Finance,West,Mumbai,Consultancy,Business Consulting,17,27759.18,0.0,471906.06,2021-08-30,Bank Transfer,Priya Sharma,Paid
INV102536,Optima Financials,Manufacturing,West,Mumbai,Software,CRM Module,1,15831.8,2830.93,13000.87,2024-05-24,Cheque,Vikram Das,Paid
INV102537,Orion Systems,Energy,South,Hyderabad,Software,Analytics Tool,13,30388.25,0.0,395047.25,2024-06-28,Credit,Vikram Das,Overdue
INV102538,Urbane Systems,IT,South,Kolkata,Licenses,Perpetual License,45,4276.97,0.0,192463.65,2021-05-06,Bank Transfer,Aman Verma,Overdue
INV102539,Horizon Logistics,Telecom,South,Ahmedabad,Consultancy,IT Strategy,44,49223.94,0.0,2165853.36,2021-08-05,UPI,Neha Singh,Pending
INV102540,Vanguard Imports,Retail,West,Chennai,Consultancy,IT Strategy,33,644.13,0.0,21256.29,2024-08-22,Cheque,Priya Sharma,Paid
INV102541,Vanguard Imports,Healthcare,North,Bengaluru,Maintenance,Remote Support,41,14572.27,0.0,597463.07,2025-12-26,Bank Transfer,Priya Sharma,Paid
INV102542,Lumina Consulting,Telecom,East,Ahmedabad,Maintenance,Annual Maintenance Contract,20,31988.62,0.0,639772.4,2024-04-23,Credit,Syed Ahmed,Paid
INV102543,Pillar Manufacturing,Manufacturing,South,Pune,Hardware,Server Rack,45,62144.25,250971.27,2545519.98,2023-11-29,Credit,Priya Sharma,Paid
INV102544,WestBridge Group,IT,North,Kolkata,Licenses,License Renewal,44,8107.36,0.0,356723.84,2024-05-31,UPI,Syed Ahmed,Paid
INV102545,Apex Solutions,Manufacturing,South,Bengaluru,Consultancy,IT Strategy,20,13668.06,0.0,273361.2,2024-04-22,Credit,Vikram Das,Paid
INV102546,Evergreen Enterprises,Healthcare,North,Chennai,Software,Analytics Tool,21,20042.96,0.0,420902.16,2022-05-10,Bank Transfer,Priya Sharma,Pending
INV102547,Nexus Partners,Manufacturing,North,Mumbai,Consultancy,Process Optimization,9,7955.24,0.0,71597.16,2022-03-03,Credit,Syed Ahmed,Overdue
INV102548,Quantum Retailers,Finance,North,Hyderabad,Consultancy,Process Optimization,25,34566.84,0.0,864171.0,2024-04-16,Cheque,Syed Ahmed,Paid
INV102549,Pillar Manufacturing,Telecom,West,Mumbai,Maintenance,Remote Support,32,1506.88,0.0,48220.16,2023-07-08,Bank Transfer,Syed Ahmed,Paid
INV102550,Crestline Corp,Finance,South,Chennai,Cloud Services,Managed Cloud,1,15648.91,0.0,15648.91,2024-12-22,UPI,Neha Singh,Pending
INV102551,Orion Systems,Manufacturing,East,Bengaluru,Software,Billing Software,5,26599.13,25200.09,107795.56,2024-08-10,Credit,Priya Sharma,Paid
INV102552,Quantum Retailers,Finance,South,Lucknow,Maintenance,Annual Maintenance Contract,23,14003.3,38498.61,283577.29,2021-05-31,Credit,Priya Sharma,Pending
INV102553,Apex Solutions,Energy,North,Bengaluru,Hardware,Server Rack,16,75250.9,0.0,1204014.4,2022-01-19,UPI,Syed Ahmed,Overdue
INV102554,Horizon Logistics,Energy,North,Delhi,Cloud Services,Managed Cloud,1,44891.66,0.0,44891.66,2025-07-20,Bank Transfer,Neha Singh,Paid
INV102555,Crestline Corp,Energy,East,Pune,Hardware,Storage Array,15,66039.11,0.0,990586.65,2021-11-04,Bank Transfer,Rohit Gupta,Overdue
INV102556,Nexus Partners,Logistics,West,Kolkata,Consultancy,IT Strategy,14,31872.95,0.0,446221.3,2024-09-21,Bank Transfer,Rohit Gupta,Paid
INV102557,Apex Solutions,IT,West,Chennai,Cloud Services,IaaS Package,47,46927.2,0.0,2205578.4,2023-01-16,Credit,Priya Sharma,Paid
INV102558,Horizon Logistics,Retail,South,Delhi,Software,Analytics Tool,34,12493.52,0.0,424779.68,2023-06-11,Bank Transfer,Priya Sharma,Paid
INV102559,Apex Solutions,Logistics,South,Pune,Software,Billing Software,10,9554.68,0.0,95546.8,2022-01-10,Credit,Aman Verma,Paid
INV102560,Lumina Consulting,Healthcare,East,Pune,Hardware,Networking Switch,49,1779.6,0.0,87200.4,2023-10-29,Credit,Neha Singh,Pending
INV102561,TechNova Pvt Ltd,Retail,East,Chennai,Maintenance,Remote Support,14,4184.21,0.0,58578.94,2024-09-26,Credit,Neha Singh,Paid
INV102562,JetStream Holdings,Telecom,West,Ahmedabad,Consultancy,Process Optimization,42,40377.61,0.0,1695859.62,2021-05-09,Cheque,Syed Ahmed,Paid
INV102563,BlueWave Technologies,Logistics,West,Jaipur,Consultancy,Process Optimization,4,28911.77,0.0,115647.08,2023-10-12,Cheque,Karan Mehra,Paid
INV102564,Optima Financials,Healthcare,South,Delhi,Maintenance,Remote Support,32,43783.64,0.0,1401076.48,2025-12-05,Credit,Aman Verma,Paid
INV102565,Crestline Corp,Logistics,West,Pune,Software,Analytics Tool,26,37045.63,0.0,963186.38,2022-10-31,Bank Transfer,Vikram Das,Paid
INV102566,Orion Systems,Finance,East,Chennai,Software,CRM Module,23,13261.64,33864.1,271153.62,2024-10-07,Credit,Anita Rao,Pending
INV102567,GreenGrid Inc,IT,West,Mumbai,Software,ERP Suite,13,24467.13,0.0,318072.69,2024-10-13,Credit,Anita Rao,Paid
INV102568,Orion Systems,Healthcare,North,Jaipur,Hardware,Workstation,19,3495.07,9482.01,56924.32,2022-06-01,Credit,Aman Verma,Paid
INV102569,Vanguard Imports,Finance,North,Pune,Licenses,License Renewal,15,2379.81,0.0,35697.15,2025-02-27,Cheque,Aman Verma,Paid
INV102570,Pillar Manufacturing,Retail,East,Hyderabad,Cloud Services,SaaS Subscription,27,14427.93,0.0,389554.11,2021-03-27,Cheque,Rohit Gupta,Paid
INV102571,Ridgeway LLC,Healthcare,North,Hyderabad,Consultancy,Business Consulting,28,22889.54,36195.58,604711.54,2024-04-13,UPI,Vikram Das,Paid
INV102572,BlueWave Technologies,Manufacturing,East,Mumbai,Licenses,License Renewal,10,29827.91,0.0,298279.1,2024-05-01,UPI,Syed Ahmed,Pending
INV102573,WestBridge Group,Logistics,South,Pune,Maintenance,Annual Maintenance Contract,29,2661.22,0.0,77175.38,2021-11-07,Cheque,Syed Ahmed,Paid
INV102574,Lumina Consulting,Healthcare,North,Pune,Maintenance,Remote Support,38,14133.78,0.0,537083.64,2024-02-17,Credit,Rohit Gupta,Paid
INV102575,Pillar Manufacturing,IT,North,Hyderabad,Consultancy,Business Consulting,6,953.69,0.0,5722.14,2024-05-26,UPI,Rohit Gupta,Paid
INV102576,Ridgeway LLC,Logistics,South,Lucknow,Software,Analytics Tool,14,47971.7,0.0,671603.8,2022-03-03,Credit,Vikram Das,Paid
INV102577,Summit Analytics,Retail,North,Delhi,Software,CRM Module,10,9964.92,9657.12,89992.08,2024-12-08,Cheque,Karan Mehra,Paid
INV102578,Pillar Manufacturing,IT,South,Jaipur,Cloud Services,Managed Cloud,7,3539.07,0.0,24773.49,2021-04-24,Cheque,Priya Sharma,Paid
INV102579,TruTech Solutions,Energy,East,Bengaluru,Licenses,Perpetual License,48,48487.35,0.0,2327392.8,2024-03-14,Bank Transfer,Karan Mehra,Pending
INV102580,Pillar Manufacturing,Logistics,East,Jaipur,Consultancy,Process Optimization,28,36156.5,0.0,1012382.0,2025-04-11,Bank Transfer,Neha Singh,Paid
INV102581,Vanguard Imports,IT,West,Ahmedabad,Maintenance,Remote Support,3,20698.0,0.0,62094.0,2025-07-30,UPI,Karan Mehra,Pending
INV102582,Optima Financials,Telecom,North,Kolkata,Software,ERP Suite,15,8343.4,0.0,125151.0,2021-10-30,Credit,Vikram Das,Paid
INV102583,Metro Trade Co,Healthcare,East,Jaipur,Software,ERP Suite,37,45450.14,0.0,1681655.18,2023-01-14,Cheque,Vikram Das,Paid
INV102584,FusionWorks,Telecom,North,Chennai,Cloud Services,Managed Cloud,4,25292.03,15696.4,85471.72,2022-08-11,UPI,Rohit Gupta,Paid
INV102585,Optima Financials,Healthcare,South,Jaipur,Licenses,Perpetual License,23,45419.43,0.0,1044646.89,2023-09-14,Cheque,Anita Rao,Paid
INV102586,Horizon Logistics,Energy,West,Delhi,Consultancy,Business Consulting,40,26934.79,0.0,1077391.6,2021-12-11,Cheque,Rohit Gupta,Paid
INV102587,GreenGrid Inc,Retail,South,Chennai,Cloud Services,IaaS Package,24,47742.39,0.0,1145817.36,2023-03-25,UPI,Priya Sharma,Paid
INV102588,Crestline Corp,Healthcare,North,Pune,Consultancy,Business Consulting,33,3987.8,0.0,131597.4,2023-03-12,Credit,Priya Sharma,Paid
INV102589,Innova Services,Logistics,West,Chennai,Cloud Services,IaaS Package,49,42548.79,0.0,2084890.71,2023-10-22,Credit,Anita Rao,Paid
INV102590,GreenGrid Inc,Retail,East,Jaipur,Software,CRM Module,18,14492.03,0.0,260856.54,2024-03-16,Cheque,Rohit Gupta,Paid
INV102591,Ridgeway LLC,Logistics,East,Pune,Hardware,Workstation,26,63978.12,0.0,1663431.12,2024-08-03,UPI,Aman Verma,Paid
INV102592,FusionWorks,IT,East,Hyderabad,Hardware,Storage Array,23,64097.07,0.0,1474232.61,2025-08-05,Bank Transfer,Vikram Das,Paid
INV102593,Nexus Partners,Healthcare,South,Ahmedabad,Hardware,Workstation,45,78862.35,244663.61,3304142.14,2023-12-13,Bank Transfer,Anita Rao,Paid
INV102594,WestBridge Group,Retail,North,Pune,Licenses,License Renewal,3,32982.05,0.0,98946.15,2024-08-20,Credit,Anita Rao,Paid
INV102595,Nexus Partners,IT,West,Bengaluru,Hardware,Networking Switch,21,73700.17,0.0,1547703.57,2023-12-29,Cheque,Priya Sharma,Pending
INV102596,Quantum Retailers,Retail,North,Chennai,Cloud Services,SaaS Subscription,32,76555.07,449972.62,1999789.62,2021-12-27,Cheque,Syed Ahmed,Paid
INV102597,TruTech Solutions,IT,North,Ahmedabad,Hardware,Workstation,45,8461.5,0.0,380767.5,2025-06-14,Cheque,Vikram Das,Paid
INV102598,Apex Solutions,IT,North,Hyderabad,Licenses,License Renewal,19,5645.99,0.0,107273.81,2024-05-28,UPI,Anita Rao,Paid
INV102599,Crestline Corp,Retail,East,Kolkata,Licenses,User License Pack,31,14386.13,0.0,445970.03,2023-10-07,Credit,Priya Sharma,Paid
INV102600,JetStream Holdings,Logistics,East,Hyderabad,Licenses,Perpetual License,34,13882.26,0.0,471996.84,2022-12-05,Cheque,Rohit Gupta,Paid
INV102601,WestBridge Group,Logistics,South,Delhi,Licenses,License Renewal,14,25672.11,0.0,359409.54,2022-07-29,Credit,Vikram Das,Paid
INV102602,Pillar Manufacturing,Finance,East,Pune,Maintenance,Onsite Support,15,36680.94,0.0,550214.1,2025-05-28,UPI,Rohit Gupta,Paid
INV102603,Vanguard Imports,Finance,East,Pune,Hardware,Server Rack,9,75919.51,0.0,683275.59,2024-03-30,Credit,Vikram Das,Paid
INV102604,Lumina Consulting,Telecom,East,Hyderabad,Consultancy,Business Consulting,26,43294.8,0.0,1125664.8,2025-09-01,Credit,Priya Sharma,Paid
INV102605,Quantum Retailers,Retail,North,Pune,Maintenance,Remote Support,9,30745.66,39743.66,236967.28,2024-01-18,Bank Transfer,Syed Ahmed,Paid
INV102606,FusionWorks,Finance,North,Kolkata,Maintenance,Remote Support,6,37933.56,0.0,227601.36,2022-11-19,Credit,Syed Ahmed,Paid
INV102607,Nexus Partners,Telecom,South,Pune,Hardware,Workstation,24,123510.98,0.0,2964263.52,2023-02-20,Credit,Priya Sharma,Paid
INV102608,Quantum Retailers,Retail,North,Delhi,Maintenance,Remote Support,19,40483.1,0.0,769178.9,2022-08-08,UPI,Karan Mehra,Paid
INV102609,Nexus Partners,Finance,North,Chennai,Hardware,Networking Switch,19,16176.48,0.0,307353.12,2025-11-16,Bank Transfer,Syed Ahmed,Overdue
INV102610,FusionWorks,Energy,East,Bengaluru,Cloud Services,Managed Cloud,46,70156.18,0.0,3227184.28,2022-08-12,Cheque,Rohit Gupta,Paid
INV102611,Apex Solutions,Manufacturing,South,Chennai,Maintenance,Onsite Support,42,16572.91,0.0,696062.22,2024-03-28,Credit,Anita Rao,Paid
INV102612,Crestline Corp,Energy,East,Mumbai,Maintenance,Remote Support,4,20773.27,0.0,83093.08,2022-05-04,Credit,Anita Rao,Paid
INV102613,Apex Solutions,Logistics,South,Lucknow,Hardware,Server Rack,29,54387.72,0.0,1577243.88,2023-08-29,UPI,Syed Ahmed,Pending
INV102614,JetStream Holdings,Retail,West,Kolkata,Consultancy,Business Consulting,3,29832.13,0.0,89496.39,2024-09-09,Cheque,Karan Mehra,Paid
INV102615,Crestline Corp,Energy,South,Chennai,Consultancy,IT Strategy,25,25345.81,0.0,633645.25,2025-06-22,Cheque,Vikram Das,Overdue
INV102616,JetStream Holdings,Telecom,East,Kolkata,Cloud Services,SaaS Subscription,26,76415.05,0.0,1986791.3,2024-11-05,UPI,Vikram Das,Paid
INV102617,Quantum Retailers,Telecom,South,Delhi,Consultancy,Process Optimization,18,25494.17,0.0,458895.06,2024-01-31,UPI,Priya Sharma,Paid
INV102618,Lumina Consulting,Retail,East,Hyderabad,Maintenance,Remote Support,48,40730.28,0.0,1955053.44,2022-05-09,Credit,Karan Mehra,Paid
INV102619,Innova Services,Finance,South,Hyderabad,Maintenance,Annual Maintenance Contract,4,6988.45,0.0,27953.8,2025-07-26,Credit,Vikram Das,Paid
INV102620,FusionWorks,Logistics,North,Ahmedabad,Maintenance,Remote Support,15,46655.98,0.0,699839.7,2025-06-26,UPI,Neha Singh,Pending
INV102621,Apex Solutions,Retail,North,Chennai,Maintenance,Remote Support,50,36848.34,0.0,1842417.0,2021-01-19,Bank Transfer,Aman Verma,Paid
INV102622,Evergreen Enterprises,Healthcare,West,Jaipur,Cloud Services,Managed Cloud,47,16417.14,0.0,771605.58,2025-01-17,Bank Transfer,Neha Singh,Pending
INV102623,Nexus Partners,Energy,South,Pune,Software,Analytics Tool,14,45796.63,0.0,641152.82,2025-02-14,Bank Transfer,Vikram Das,Paid
INV102624,FusionWorks,Retail,North,Chennai,Maintenance,Remote Support,19,9587.19,0.0,182156.61,2025-06-06,Cheque,Rohit Gupta,Paid
INV102625,Summit Analytics,Retail,North,Ahmedabad,Licenses,User License Pack,31,20628.51,0.0,639483.81,2022-02-01,Bank Transfer,Anita Rao,Paid
INV102626,WestBridge Group,Energy,North,Kolkata,Hardware,Storage Array,31,62115.47,0.0,1925579.57,2023-09-28,Cheque,Anita Rao,Paid
INV102627,BlueWave Technologies,Finance,South,Delhi,Software,ERP Suite,34,8953.03,0.0,304403.02,2024-07-26,UPI,Neha Singh,Paid
INV102628,GreenGrid Inc,Manufacturing,South,Bengaluru,Maintenance,Onsite Support,48,4027.29,0.0,193309.92,2023-05-01,Credit,Syed Ahmed,Overdue
INV102629,Optima Financials,Retail,West,Jaipur,Licenses,User License Pack,6,7798.97,0.0,46793.82,2024-10-20,Cheque,Anita Rao,Paid
INV102630,Innova Services,Healthcare,East,Kolkata,Cloud Services,IaaS Package,36,9341.96,21918.9,314391.66,2024-09-16,UPI,Anita Rao,Paid
INV102631,Urbane Systems,IT,North,Bengaluru,Hardware,Networking Switch,7,133276.79,0.0,932937.53,2025-07-23,Bank Transfer,Rohit Gupta,Paid
INV102632,Summit Analytics,IT,North,Mumbai,Consultancy,IT Strategy,46,22214.89,0.0,1021884.94,2024-09-29,Credit,Karan Mehra,Paid
INV102633,Optima Financials,IT,North,Bengaluru,Cloud Services,Managed Cloud,45,91153.53,0.0,4101908.85,2023-04-02,Bank Transfer,Neha Singh,Paid
INV102634,Apex Solutions,IT,East,Hyderabad,Consultancy,Business Consulting,29,43036.59,82999.38,1165061.73,2022-03-31,Credit,Anita Rao,Pending
INV102635,Innova Services,Finance,South,Pune,Hardware,Server Rack,46,40961.4,0.0,1884224.4,2025-06-13,Cheque,Vikram Das,Paid
INV102636,Innova Services,Logistics,North,Bengaluru,Software,ERP Suite,33,22398.49,0.0,739150.17,2022-12-26,Credit,Karan Mehra,Paid
INV102637,Metro Trade Co,Finance,West,Jaipur,Cloud Services,SaaS Subscription,10,55058.66,66629.37,483957.23,2025-08-06,Bank Transfer,Aman Verma,Pending
INV102638,TruTech Solutions,Finance,West,Ahmedabad,Cloud Services,Managed Cloud,3,61046.27,0.0,183138.81,2023-12-25,Cheque,Vikram Das,Paid
INV102639,Lumina Consulting,Finance,North,Pune,Cloud Services,SaaS Subscription,25,60001.33,0.0,1500033.25,2024-01-05,Credit,Priya Sharma,Paid
INV102640,Quantum Retailers,Energy,West,Jaipur,Consultancy,Process Optimization,48,6428.12,0.0,308549.76,2022-12-12,Cheque,Rohit Gupta,Paid
INV102641,Apex Solutions,Energy,North,Pune,Software,Analytics Tool,50,34922.83,0.0,1746141.5,2021-05-23,Cheque,Karan Mehra,Paid
INV102642,JetStream Holdings,Finance,East,Kolkata,Consultancy,IT Strategy,37,2829.53,0.0,104692.61,2023-07-06,UPI,Rohit Gupta,Paid
INV102643,FusionWorks,Manufacturing,South,Chennai,Hardware,Storage Array,27,55884.44,0.0,1508879.88,2023-04-08,Cheque,Priya Sharma,Paid
INV102644,WestBridge Group,Energy,East,Lucknow,Software,ERP Suite,1,40714.48,0.0,40714.48,2022-08-28,UPI,Anita Rao,Paid
INV102645,Nexus Partners,Manufacturing,North,Bengaluru,Software,CRM Module,29,22290.98,0.0,646438.42,2025-02-05,UPI,Rohit Gupta,Paid
INV102646,Metro Trade Co,Retail,West,Kolkata,Maintenance,Remote Support,43,13631.61,0.0,586159.23,2024-12-11,Cheque,Neha Singh,Paid
INV102647,Summit Analytics,Logistics,North,Delhi,Consultancy,Business Consulting,22,31606.93,0.0,695352.46,2021-11-01,UPI,Neha Singh,Paid
INV102648,FusionWorks,IT,West,Bengaluru,Software,Billing Software,17,3000.12,0.0,51002.04,2023-01-06,Bank Transfer,Vikram Das,Paid
INV102649,FusionWorks,Retail,West,Jaipur,Maintenance,Onsite Support,47,49159.49,0.0,2310496.03,2025-03-01,Bank Transfer,Priya Sharma,Pending
INV102650,Optima Financials,Healthcare,South,Pune,Hardware,Storage Array,21,42403.18,0.0,890466.78,2021-10-18,Credit,Rohit Gupta,Paid
INV102651,Ridgeway LLC,IT,North,Jaipur,Software,CRM Module,6,40941.52,27345.4,218303.72,2021-04-12,Cheque,Neha Singh,Paid
INV102652,Horizon Logistics,Healthcare,West,Bengaluru,Licenses,License Renewal,22,40391.61,0.0,888615.42,2024-07-14,Credit,Vikram Das,Overdue
INV102653,BlueWave Technologies,Telecom,North,Ahmedabad,Cloud Services,Managed Cloud,22,6987.94,0.0,153734.68,2023-05-17,Credit,Karan Mehra,Paid
INV102654,Lumina Consulting,Logistics,West,Kolkata,Maintenance,Onsite Support,14,22559.12,0.0,315827.68,2023-08-26,Credit,Rohit Gupta,Paid
